GEO_ID,NAME,B05001_001E,B05001_002E,B05001_003E,B05001_004E,B05001_005E,B05001_006E
Geography,Geographic Area Name,Total Population,"U.S. citizen, born in the United States","U.S. citizen, born in Puerto Rico or U.S. Island Areas","U.S. citizen, born abroad of American parent(s)",U.S. citizen by naturalization,Not a U.S. citizen
1400000US06037603006,"Census Tract 6030.06, Los Angeles County, California",1802,1029,0,18,393,362
1400000US06037603007,"Census Tract 6030.07, Los Angeles County, California",3510,2037,0,0,523,950
1400000US06037603008,"Census Tract 6030.08, Los Angeles County, California",4189,2220,0,59,940,970
1400000US06037603101,"Census Tract 6031.01, Los Angeles County, California",4812,2891,52,53,936,880
1400000US06037603102,"Census Tract 6031.02, Los Angeles County, California",3632,1843,23,9,799,958
1400000US06037603200,"Census Tract 6032, Los Angeles County, California",3225,1623,5,31,977,589
1400000US06037603301,"Census Tract 6033.01, Los Angeles County, California",3539,1961,7,8,781,782
1400000US06037603302,"Census Tract 6033.02, Los Angeles County, California",4129,2094,0,82,1052,901
1400000US06037603400,"Census Tract 6034, Los Angeles County, California",3959,2379,9,44,905,622
1400000US06037603500,"Census Tract 6035, Los Angeles County, California",3043,1909,9,22,886,217
1400000US06037603600,"Census Tract 6036, Los Angeles County, California",4509,2564,17,108,1243,577
1400000US06037603702,"Census Tract 6037.02, Los Angeles County, California",4903,3160,10,15,1465,253
1400000US06037603703,"Census Tract 6037.03, Los Angeles County, California",2459,1595,0,19,607,238
1400000US06037603705,"Census Tract 6037.05, Los Angeles County, California",2925,2249,0,71,307,298
1400000US06037603706,"Census Tract 6037.06, Los Angeles County, California",3181,1670,0,0,253,1258
1400000US06037603801,"Census Tract 6038.01, Los Angeles County, California",4890,2710,20,63,1183,914
1400000US06037603802,"Census Tract 6038.02, Los Angeles County, California",4139,2367,42,55,831,844
1400000US06037603901,"Census Tract 6039.01, Los Angeles County, California",3962,2587,0,85,924,366
1400000US06037603902,"Census Tract 6039.02, Los Angeles County, California",3268,1966,0,0,722,580
1400000US06037604001,"Census Tract 6040.01, Los Angeles County, California",5119,3005,0,8,1128,978
1400000US06037604002,"Census Tract 6040.02, Los Angeles County, California",3956,2313,0,52,831,760
1400000US06037604101,"Census Tract 6041.01, Los Angeles County, California",4086,2223,12,108,571,1172
1400000US06037604102,"Census Tract 6041.02, Los Angeles County, California",2615,1450,49,0,688,428
1400000US06037604200,"Census Tract 6042, Los Angeles County, California",5762,3514,17,53,767,1411
1400000US06037609900,"Census Tract 6099, Los Angeles County, California",1964,1546,4,0,251,163
1400000US06037620001,"Census Tract 6200.01, Los Angeles County, California",4491,4004,6,68,333,80
1400000US06037620002,"Census Tract 6200.02, Los Angeles County, California",3686,2917,0,74,419,276
1400000US06037620101,"Census Tract 6201.01, Los Angeles County, California",5441,4806,0,38,443,154
1400000US06037620102,"Census Tract 6201.02, Los Angeles County, California",3625,3018,0,70,259,278
1400000US06037620201,"Census Tract 6202.01, Los Angeles County, California",1688,1533,0,6,81,68
1400000US06037620301,"Census Tract 6203.01, Los Angeles County, California",4355,3968,0,65,258,64
1400000US06037620303,"Census Tract 6203.03, Los Angeles County, California",4883,4384,0,55,280,164
1400000US06037620305,"Census Tract 6203.05, Los Angeles County, California",6315,5409,0,108,585,213
1400000US06037620400,"Census Tract 6204, Los Angeles County, California",5086,4044,0,66,663,313
1400000US06037620501,"Census Tract 6205.01, Los Angeles County, California",6035,5209,0,132,387,307
1400000US06037620521,"Census Tract 6205.21, Los Angeles County, California",4587,3390,6,230,507,454
1400000US06037620522,"Census Tract 6205.22, Los Angeles County, California",4970,3985,17,69,639,260
1400000US06037620601,"Census Tract 6206.01, Los Angeles County, California",5641,4175,0,75,1030,361
1400000US06037620602,"Census Tract 6206.02, Los Angeles County, California",5512,4122,50,97,1004,239
1400000US06037620701,"Census Tract 6207.01, Los Angeles County, California",7616,6340,0,225,888,163
1400000US06037620703,"Census Tract 6207.03, Los Angeles County, California",3642,3220,40,2,215,165
1400000US06037620704,"Census Tract 6207.04, Los Angeles County, California",3906,2787,0,54,692,373
1400000US06037620801,"Census Tract 6208.01, Los Angeles County, California",4260,3051,0,70,541,598
1400000US06037620802,"Census Tract 6208.02, Los Angeles County, California",3330,3065,0,32,195,38
1400000US06037620901,"Census Tract 6209.01, Los Angeles County, California",2836,2294,0,33,392,117
1400000US06037620904,"Census Tract 6209.04, Los Angeles County, California",2832,2594,0,17,120,101
1400000US06037621001,"Census Tract 6210.01, Los Angeles County, California",4637,3873,15,106,453,190
1400000US06037621005,"Census Tract 6210.05, Los Angeles County, California",4576,4093,0,50,258,175
1400000US06037621102,"Census Tract 6211.02, Los Angeles County, California",3370,2812,0,26,340,192
1400000US06037621104,"Census Tract 6211.04, Los Angeles County, California",7204,6380,0,82,536,206
1400000US06037621201,"Census Tract 6212.01, Los Angeles County, California",7612,5559,41,158,1085,769
1400000US06037621204,"Census Tract 6212.04, Los Angeles County, California",2742,1997,11,81,317,336
1400000US06037621301,"Census Tract 6213.01, Los Angeles County, California",6934,5429,0,0,1079,426
1400000US06037621324,"Census Tract 6213.24, Los Angeles County, California",3959,3157,0,49,521,232
1400000US06037621326,"Census Tract 6213.26, Los Angeles County, California",3200,2665,9,0,353,173
1400000US06037621400,"Census Tract 6214, Los Angeles County, California",4642,3648,0,41,467,486
1400000US06037650001,"Census Tract 6500.01, Los Angeles County, California",5585,3895,39,56,1086,509
1400000US06037650003,"Census Tract 6500.03, Los Angeles County, California",3141,1905,0,21,756,459
1400000US06037650004,"Census Tract 6500.04, Los Angeles County, California",4302,3037,34,18,756,457
1400000US06037650101,"Census Tract 6501.01, Los Angeles County, California",5912,4337,53,121,706,695
1400000US06037650102,"Census Tract 6501.02, Los Angeles County, California",2123,1550,11,30,404,128
1400000US06037650200,"Census Tract 6502, Los Angeles County, California",6100,4556,61,98,1106,279
1400000US06037650300,"Census Tract 6503, Los Angeles County, California",7011,4603,0,57,1857,494
1400000US06037650401,"Census Tract 6504.01, Los Angeles County, California",4413,3223,0,62,878,250
1400000US06037650501,"Census Tract 6505.01, Los Angeles County, California",2935,2325,10,37,431,132
1400000US06037650502,"Census Tract 6505.02, Los Angeles County, California",4276,3365,0,18,521,372
1400000US06037650603,"Census Tract 6506.03, Los Angeles County, California",3806,2510,0,106,571,619
1400000US06037650604,"Census Tract 6506.04, Los Angeles County, California",5921,3025,0,136,1094,1666
1400000US06037650605,"Census Tract 6506.05, Los Angeles County, California",2864,1774,0,45,365,680
1400000US06037650606,"Census Tract 6506.06, Los Angeles County, California",4341,2148,0,35,542,1616
1400000US06037650607,"Census Tract 6506.07, Los Angeles County, California",2623,1455,27,202,460,479
1400000US06037650701,"Census Tract 6507.01, Los Angeles County, California",2675,1863,22,23,514,253
1400000US06037650702,"Census Tract 6507.02, Los Angeles County, California",4782,3719,0,142,640,281
1400000US06037650801,"Census Tract 6508.01, Los Angeles County, California",3987,1681,0,61,1177,1068
1400000US06037650802,"Census Tract 6508.02, Los Angeles County, California",3277,1494,0,0,782,1001
1400000US06037650901,"Census Tract 6509.01, Los Angeles County, California",5028,3832,0,100,610,486
1400000US06037650903,"Census Tract 6509.03, Los Angeles County, California",5366,4053,0,135,567,611
1400000US06037650904,"Census Tract 6509.04, Los Angeles County, California",2540,1527,0,39,558,416
1400000US06037651001,"Census Tract 6510.01, Los Angeles County, California",5421,3968,14,26,999,414
1400000US06037651002,"Census Tract 6510.02, Los Angeles County, California",4798,3514,0,78,746,460
1400000US06037651101,"Census Tract 6511.01, Los Angeles County, California",4935,3435,9,46,830,615
1400000US06037651102,"Census Tract 6511.02, Los Angeles County, California",3626,2524,0,0,693,409
1400000US06037651201,"Census Tract 6512.01, Los Angeles County, California",5187,3651,12,193,657,674
1400000US06037651221,"Census Tract 6512.21, Los Angeles County, California",3896,2661,52,67,614,502
1400000US06037651222,"Census Tract 6512.22, Los Angeles County, California",6514,4370,0,100,1097,947
1400000US06037651302,"Census Tract 6513.02, Los Angeles County, California",5978,4349,0,94,1241,294
1400000US06037651304,"Census Tract 6513.04, Los Angeles County, California",5025,3871,0,72,575,507
1400000US06037651401,"Census Tract 6514.01, Los Angeles County, California",2589,1688,24,43,471,363
1400000US06037651402,"Census Tract 6514.02, Los Angeles County, California",6179,4217,0,28,1477,457
1400000US06037670001,"Census Tract 6700.01, Los Angeles County, California",3631,2841,9,11,427,343
1400000US06037670002,"Census Tract 6700.02, Los Angeles County, California",3724,2346,0,13,884,481
1400000US06037670003,"Census Tract 6700.03, Los Angeles County, California",5824,4129,2,261,867,565
1400000US06037670101,"Census Tract 6701.01, Los Angeles County, California",3495,2946,0,15,418,116
1400000US06037670102,"Census Tract 6701.02, Los Angeles County, California",4210,2867,16,51,418,858
1400000US06037670201,"Census Tract 6702.01, Los Angeles County, California",3522,2875,0,38,355,254
1400000US06037670202,"Census Tract 6702.02, Los Angeles County, California",2369,1802,0,25,335,207
1400000US06037670324,"Census Tract 6703.24, Los Angeles County, California",5658,4999,0,0,327,332
1400000US06037670326,"Census Tract 6703.26, Los Angeles County, California",3295,2495,0,48,518,234
1400000US06037670328,"Census Tract 6703.28, Los Angeles County, California",4450,3254,0,29,805,362
1400000US06037670405,"Census Tract 6704.05, Los Angeles County, California",2565,1695,0,54,416,400
1400000US06037670406,"Census Tract 6704.06, Los Angeles County, California",1692,1096,0,19,434,143
1400000US06037670407,"Census Tract 6704.07, Los Angeles County, California",6166,3527,0,169,1026,1444
1400000US06037670413,"Census Tract 6704.13, Los Angeles County, California",4566,2910,0,174,1125,357
1400000US06037670416,"Census Tract 6704.16, Los Angeles County, California",4334,3003,0,89,1032,210
1400000US06037670417,"Census Tract 6704.17, Los Angeles County, California",2782,1915,0,42,586,239
1400000US06037670418,"Census Tract 6704.18, Los Angeles County, California",4485,3630,0,67,641,147
1400000US06037670500,"Census Tract 6705, Los Angeles County, California",1436,1098,1,27,270,40
1400000US06037670603,"Census Tract 6706.03, Los Angeles County, California",1949,1268,0,0,625,56
1400000US06037670604,"Census Tract 6706.04, Los Angeles County, California",5124,3735,0,25,955,409
1400000US06037670701,"Census Tract 6707.01, Los Angeles County, California",6939,5439,0,143,1023,334
1400000US06037670702,"Census Tract 6707.02, Los Angeles County, California",5975,5182,6,76,688,23
1400000US06037700101,"Census Tract 7001.01, Los Angeles County, California",5392,3805,41,66,994,486
1400000US06037700102,"Census Tract 7001.02, Los Angeles County, California",4448,3114,0,0,937,397
1400000US06037700200,"Census Tract 7002, Los Angeles County, California",7186,5707,0,74,618,787
1400000US06037700300,"Census Tract 7003, Los Angeles County, California",5656,4395,0,208,707,346
1400000US06037700400,"Census Tract 7004, Los Angeles County, California",4775,3298,0,67,1092,318
1400000US06037700501,"Census Tract 7005.01, Los Angeles County, California",4125,2688,24,0,879,534
1400000US06037700502,"Census Tract 7005.02, Los Angeles County, California",4096,3206,0,0,483,407
1400000US06037700600,"Census Tract 7006, Los Angeles County, California",5486,3615,0,188,1391,292
1400000US06037700700,"Census Tract 7007, Los Angeles County, California",3579,2243,0,11,1051,274
1400000US06037700801,"Census Tract 7008.01, Los Angeles County, California",3687,1977,0,94,1256,360
1400000US06037700802,"Census Tract 7008.02, Los Angeles County, California",4338,2437,0,17,1412,472
1400000US06037700901,"Census Tract 7009.01, Los Angeles County, California",3969,2516,0,61,901,491
1400000US06037700902,"Census Tract 7009.02, Los Angeles County, California",6811,3658,66,17,2070,1000
1400000US06037701000,"Census Tract 7010, Los Angeles County, California",5033,3883,37,129,672,312
1400000US06037701201,"Census Tract 7012.01, Los Angeles County, California",4008,2920,0,65,782,241
1400000US06037701202,"Census Tract 7012.02, Los Angeles County, California",3638,2803,9,25,564,237
1400000US06037701302,"Census Tract 7013.02, Los Angeles County, California",4873,3819,0,173,572,309
1400000US06037701304,"Census Tract 7013.04, Los Angeles County, California",6556,5180,0,290,737,349
1400000US06037701402,"Census Tract 7014.02, Los Angeles County, California",5999,4420,0,173,994,412
1400000US06037701501,"Census Tract 7015.01, Los Angeles County, California",5243,3827,0,52,833,531
1400000US06037701502,"Census Tract 7015.02, Los Angeles County, California",3558,2963,0,69,340,186
1400000US06037701601,"Census Tract 7016.01, Los Angeles County, California",4194,3112,8,111,638,325
1400000US06037701602,"Census Tract 7016.02, Los Angeles County, California",4188,3004,22,34,659,469
1400000US06037701701,"Census Tract 7017.01, Los Angeles County, California",3505,2589,0,54,457,405
1400000US06037701702,"Census Tract 7017.02, Los Angeles County, California",3190,2420,0,88,446,236
1400000US06037701801,"Census Tract 7018.01, Los Angeles County, California",6944,4431,0,143,1273,1097
1400000US06037701802,"Census Tract 7018.02, Los Angeles County, California",4904,3501,15,31,909,448
1400000US06037701902,"Census Tract 7019.02, Los Angeles County, California",5022,3522,0,64,763,673
1400000US06037702002,"Census Tract 7020.02, Los Angeles County, California",6249,4931,0,99,917,302
1400000US06037702102,"Census Tract 7021.02, Los Angeles County, California",5914,4418,0,519,439,538
1400000US06037702201,"Census Tract 7022.01, Los Angeles County, California",4150,3171,66,15,575,323
1400000US06037702202,"Census Tract 7022.02, Los Angeles County, California",4032,3127,10,70,612,213
1400000US06037702300,"Census Tract 7023, Los Angeles County, California",6653,4952,12,41,1172,476
